Campaign_ID,Date,Campaign_Name,Campaign_Type,Channel,Region,Device,Customer_Segment,Spend,CTR,CPC,Clicks,Impressions
5608,2025-03-22,Mega Clearance,Clearance,Facebook,West,Mobile,Loyal,17983,2.74,15.78,1140,41606
5406,2025-03-22,Back to School,Seasonal,YouTube,North,Desktop,New,59198,1.81,8.03,7372,407293
6182,2025-03-22,Diwali Bonanza,Festival,Instagram,West,Mobile,Premium,86653,1.29,17.53,4943,383178
8095,2025-03-22,Weekend Special,Promotional,Google Search,Central,Mobile,Returning,42704,4.33,37.48,1139,26305
1688,2025-03-22,Flash Sale,Promotional,Facebook,South,Mobile,New,24564,1.79,21.85,1124,62793
3074,2025-03-23,Diwali Bonanza,Festival,Instagram,East,Mobile,Returning,96942,1.68,10.3,9412,560238
9305,2025-03-23,Diwali Bonanza,Festival,Instagram,West,Mobile,Loyal,143595,2.3,11.83,12138,527739
4466,2025-03-23,Mega Clearance,Clearance,Facebook,West,Mobile,Premium,23072,2.52,16.9,1365,54167
9193,2025-03-23,Back to School,Seasonal,Facebook,Central,Desktop,Returning,43905,2.41,24.33,1805,74896
8244,2025-03-23,Winter Sale,Seasonal,Instagram,East,Mobile,New,31205,1.68,16.74,1864,110952
1480,2025-03-23,Diwali Bonanza,Festival,Instagram,South,Desktop,Returning,96885,2.09,20.22,4792,229282
6395,2025-03-23,New Year Blast,Festival,Facebook,West,Desktop,New,133576,2.38,21.12,6325,265756
4412,2025-03-23,Flash Sale,Promotional,Email,West,Desktop,Returning,31059,11.16,3.95,7863,70457
5177,2025-03-23,Diwali Bonanza,Festival,Google Search,West,Desktop,Returning,64324,4.07,51.12,1258,30909
4404,2025-03-23,New Year Blast,Festival,Google Search,East,Mobile,New,132299,6.56,56.77,2330,35518
4103,2025-03-23,Diwali Bonanza,Festival,Instagram,North,Mobile,Premium,105444,2.04,13.8,7641,374559
5785,2025-03-23,Weekend Special,Promotional,LinkedIn,East,Mobile,Loyal,35990,2.34,99.59,361,15427
2916,2025-03-23,Weekend Special,Promotional,Facebook,West,Mobile,Returning,31147,2.32,9.52,3272,141034
1127,2025-03-23,Mega Clearance,Clearance,LinkedIn,South,Mobile,Loyal,23230,2.13,136.68,170,7981
4195,2025-03-23,Summer Sale,Seasonal,Email,East,Desktop,Returning,39670,7.49,2.79,14219,189840
6226,2025-03-23,Summer Sale,Seasonal,Facebook,West,Mobile,Premium,39214,2.95,12.97,3023,102475
6882,2025-03-23,Back to School,Seasonal,Google Search,North,Mobile,Loyal,63362,6.32,41.94,1511,23908
779,2025-03-23,Festive Combo,Festival,Instagram,South,Mobile,New,62376,2.61,17.14,3639,139425
5576,2025-03-23,Weekend Special,Promotional,Google Search,Central,Mobile,New,45668,5.17,57.43,795,15377
7190,2025-03-23,Back to School,Seasonal,LinkedIn,West,Desktop,Premium,40094,4.16,60.91,658,15817
8180,2025-03-23,Flash Sale,Promotional,Instagram,South,Mobile,Returning,31888,1.94,19.84,1607,82835
6800,2025-03-23,Diwali Bonanza,Festival,Instagram,South,Mobile,New,126053,2.36,15.65,8055,341314
2158,2025-03-23,Summer Sale,Seasonal,Google Search,Central,Desktop,Loyal,60902,4.55,21.13,2882,63341
8150,2025-03-23,Black Friday,Promotional,Google Search,West,Mobile,Returning,41060,6.95,50.51,813,11698
2630,2025-03-23,Back to School,Seasonal,Facebook,Central,Mobile,Returning,57399,1.69,21.32,2692,159290
8636,2025-03-23,Weekend Special,Promotional,Facebook,West,Mobile,Returning,23151,2.81,8.41,2753,97972
9529,2025-03-23,Festive Combo,Festival,YouTube,East,Mobile,Returning,108364,1.05,9.04,11987,1141619
7075,2025-03-23,Diwali Bonanza,Festival,Facebook,Central,Mobile,Returning,110643,1.87,23.74,4661,249251
2553,2025-03-23,Winter Sale,Seasonal,Facebook,East,Mobile,New,46332,2.77,19.87,2332,84188
2897,2025-03-23,Diwali Bonanza,Festival,Google Search,Central,Mobile,Premium,146825,5.99,54.91,2674,44641
5890,2025-03-23,Black Friday,Promotional,Instagram,North,Desktop,Premium,22768,2.2,19.03,1196,54364
2272,2025-03-23,Festive Combo,Festival,Facebook,West,Mobile,Returning,120735,2.57,13.85,8717,339183
3755,2025-03-23,Winter Sale,Seasonal,Google Search,North,Mobile,Premium,67764,6.5,40.97,1654,25446
8170,2025-03-23,Flash Sale,Promotional,Facebook,Central,Mobile,New,22233,2.18,12.79,1738,79725
385,2025-03-24,Festive Combo,Festival,Facebook,North,Mobile,New,128569,2.04,14.97,8588,420980
5167,2025-03-24,Summer Sale,Seasonal,Google Search,Central,Mobile,Returning,33684,5.53,45.85,735,13291
9658,2025-03-24,Diwali Bonanza,Festival,Facebook,East,Mobile,Premium,70957,1.52,16.61,4272,281053
9939,2025-03-24,Winter Sale,Seasonal,Instagram,East,Desktop,Loyal,69217,1.74,24.28,2851,163851
5303,2025-03-24,Back to School,Seasonal,YouTube,Central,Mobile,Returning,61661,0.96,12.07,5109,532188
181,2025-03-24,Diwali Bonanza,Festival,YouTube,East,Mobile,Returning,67263,1.42,7.35,9151,644437
8115,2025-03-24,Festive Combo,Festival,YouTube,South,Mobile,Loyal,144461,1.19,14.23,10152,853109
3269,2025-03-24,Winter Sale,Seasonal,Facebook,East,Mobile,Premium,48758,2.34,18.61,2620,111966
3260,2025-03-24,New Year Blast,Festival,Google Search,South,Mobile,Returning,117370,4.03,53.96,2175,53970
13,2025-03-24,Diwali Bonanza,Festival,Instagram,Central,Mobile,Premium,143748,2.17,13.06,11007,507235
6572,2025-03-24,Mega Clearance,Clearance,Email,North,Desktop,New,10396,6.16,4.12,2523,40958
881,2025-03-24,Festive Combo,Festival,Instagram,South,Mobile,Premium,117373,1.95,15.58,7534,386359
721,2025-03-24,Flash Sale,Promotional,Facebook,East,Desktop,New,26670,1.9,12.88,2071,109000
7627,2025-03-24,Winter Sale,Seasonal,YouTube,Central,Mobile,New,64609,1.37,10.17,6353,463723
6933,2025-03-24,Weekend Special,Promotional,Facebook,South,Mobile,New,20215,2.6,18.54,1090,41923
8683,2025-03-24,Mega Clearance,Clearance,Instagram,South,Mobile,Premium,11724,2.32,20.38,575,24784
7026,2025-03-24,Winter Sale,Seasonal,YouTube,South,Mobile,Returning,44838,1.77,9.42,4760,268927
9855,2025-03-24,Winter Sale,Seasonal,Facebook,Central,Mobile,Premium,31469,2.82,9.4,3348,118723
8955,2025-03-24,New Year Blast,Festival,Google Search,West,Desktop,Returning,96079,5.28,35.33,2719,51496
777,2025-03-24,New Year Blast,Festival,YouTube,Central,Mobile,Returning,148225,1.76,12.8,11580,657955
6351,2025-03-24,Festive Combo,Festival,Facebook,Central,Mobile,Returning,111181,2.96,21.91,5074,171419
8698,2025-03-24,Winter Sale,Seasonal,Instagram,North,Desktop,Returning,68374,2.72,23.06,2965,109007
9524,2025-03-24,Mega Clearance,Clearance,Facebook,Central,Mobile,Returning,12047,2.41,12.49,965,40041
461,2025-03-24,Diwali Bonanza,Festival,Facebook,West,Mobile,Premium,132165,2.55,20.02,6602,258902
362,2025-03-25,Festive Combo,Festival,Google Search,Central,Mobile,New,93903,4.86,35.46,2648,54486
340,2025-03-25,Flash Sale,Promotional,Facebook,West,Mobile,Premium,45845,2.48,19.68,2330,93952
7662,2025-03-25,Mega Clearance,Clearance,LinkedIn,East,Desktop,Premium,12614,3.37,63.24,199,5905
558,2025-03-25,Diwali Bonanza,Festival,Instagram,South,Mobile,Returning,103934,2.59,27.25,3814,147259
2639,2025-03-25,Weekend Special,Promotional,Facebook,West,Mobile,Premium,41866,2.72,21.67,1932,71029
3027,2025-03-25,Festive Combo,Festival,YouTube,East,Mobile,New,138004,1.75,5.83,23671,1352629
1788,2025-03-25,Winter Sale,Seasonal,YouTube,South,Desktop,Returning,37174,0.88,13.19,2818,320227
8178,2025-03-25,Festive Combo,Festival,Facebook,South,Desktop,New,130021,1.9,21.07,6171,324789
3861,2025-03-25,Mega Clearance,Clearance,Email,East,Mobile,Returning,21123,11.24,3.51,6018,53541
8663,2025-03-25,Flash Sale,Promotional,Email,South,Desktop,Returning,44189,9.24,3.94,11215,121374
6556,2025-03-25,Flash Sale,Promotional,Google Search,West,Mobile,Returning,46731,5.83,56.51,827,14185
7164,2025-03-25,Weekend Special,Promotional,Facebook,West,Desktop,Loyal,36063,2.54,9.23,3907,153819
9103,2025-03-25,Summer Sale,Seasonal,Google Search,East,Mobile,Returning,38339,5.23,58.57,655,12524
9004,2025-03-25,Black Friday,Promotional,Instagram,South,Mobile,Premium,36191,1.53,22.6,1601,104641
9708,2025-03-25,Black Friday,Promotional,Facebook,North,Desktop,Returning,28684,2.05,23.76,1207,58878
8730,2025-03-25,New Year Blast,Festival,Instagram,Central,Mobile,New,113818,2.1,29.14,3906,186000
5723,2025-03-25,Mega Clearance,Clearance,Google Search,Central,Mobile,New,10219,4.71,51.25,199,4225
9582,2025-03-25,Winter Sale,Seasonal,Google Search,West,Mobile,New,66780,5.55,37.81,1766,31820
3949,2025-03-25,Weekend Special,Promotional,Instagram,Central,Desktop,Loyal,48659,2.34,11.88,4096,175043
9474,2025-03-25,Black Friday,Promotional,Instagram,East,Mobile,New,38208,1.3,10.94,3493,268692
9170,2025-03-25,Black Friday,Promotional,Facebook,West,Desktop,Premium,26715,1.99,17.58,1520,76382
6385,2025-03-25,Flash Sale,Promotional,Instagram,South,Mobile,Returning,23334,1.88,18.15,1286,68404
6888,2025-03-25,Back to School,Seasonal,Instagram,Central,Mobile,New,46855,2.34,26.54,1765,75427
9724,2025-03-25,New Year Blast,Festival,Google Search,South,Mobile,Premium,94495,6.23,40.51,2333,37448
8885,2025-03-25,Flash Sale,Promotional,Facebook,Central,Mobile,Returning,35596,1.54,20.58,1730,112338
2247,2025-03-25,Diwali Bonanza,Festival,Google Search,North,Desktop,New,77688,6.63,58.56,1327,20015
3333,2025-03-25,Back to School,Seasonal,Facebook,South,Mobile,New,35671,2.74,17.36,2055,75000
3844,2025-03-25,Winter Sale,Seasonal,Instagram,Central,Mobile,New,50953,2.04,20.04,2543,124657
8444,2025-03-25,Weekend Special,Promotional,YouTube,West,Mobile,New,39795,1.76,7.17,5550,315341
9777,2025-03-25,Flash Sale,Promotional,Facebook,North,Mobile,New,28138,2.05,20.15,1396,68098
6511,2025-03-26,Diwali Bonanza,Festival,Facebook,South,Mobile,New,69372,2.48,13.59,5105,205847
1771,2025-03-26,Weekend Special,Promotional,Facebook,West,Mobile,New,43512,2.19,8.41,5174,236256
8305,2025-03-26,Flash Sale,Promotional,Facebook,South,Mobile,Returning,32051,2.99,8.66,3701,123779
5920,2025-03-26,Summer Sale,Seasonal,YouTube,West,Desktop,Returning,64766,1.64,5.75,11264,686829
2642,2025-03-26,Flash Sale,Promotional,Instagram,East,Desktop,New,34460,1.67,18.52,1861,111437
2953,2025-03-26,New Year Blast,Festival,YouTube,North,Mobile,Premium,125097,1.11,11.38,10993,990360
6456,2025-03-26,Winter Sale,Seasonal,Facebook,South,Mobile,New,51048,2.61,15.28,3341,128008
1582,2025-03-26,Summer Sale,Seasonal,Instagram,East,Mobile,New,54036,2.27,11.75,4599,202599
6874,2025-03-26,Summer Sale,Seasonal,Facebook,South,Desktop,Returning,31811,2.39,8.19,3884,162510
6552,2025-03-26,Festive Combo,Festival,Facebook,East,Desktop,New,82411,2.1,24.91,3308,157524
5548,2025-03-26,Weekend Special,Promotional,Facebook,West,Mobile,Returning,49858,1.65,24.6,2027,122848
9663,2025-03-26,Black Friday,Promotional,YouTube,West,Mobile,New,36975,1.59,14.32,2582,162390
5404,2025-03-26,Black Friday,Promotional,Facebook,East,Mobile,New,48986,1.62,13.23,3703,228580
8997,2025-03-26,Diwali Bonanza,Festival,YouTube,East,Mobile,Returning,90666,1.9,14.12,6421,337947
5812,2025-03-26,Mega Clearance,Clearance,Google Search,Central,Mobile,Returning,26266,6.27,37.16,707,11276
5750,2025-03-26,Mega Clearance,Clearance,Facebook,West,Mobile,Returning,12589,2.3,22.93,549,23870
6327,2025-03-26,Festive Combo,Festival,Facebook,North,Mobile,Returning,93516,2.57,10.8,8659,336926
401,2025-03-26,Back to School,Seasonal,YouTube,West,Desktop,New,64208,1.64,4.5,14268,870000
3276,2025-03-26,New Year Blast,Festival,Facebook,East,Mobile,New,132309,2.04,22.12,5981,293186
5217,2025-03-26,Back to School,Seasonal,Google Search,West,Mobile,Returning,51717,5.51,20.11,2572,46679
5898,2025-03-26,Back to School,Seasonal,Instagram,Central,Mobile,New,43981,1.76,21.92,2006,113977
1522,2025-03-26,Diwali Bonanza,Festival,YouTube,South,Mobile,Premium,122611,1.99,4.8,25544,1283618
4329,2025-03-26,Summer Sale,Seasonal,YouTube,East,Mobile,Loyal,48371,1.38,14.73,3284,237971
2729,2025-03-26,Back to School,Seasonal,YouTube,North,Mobile,Premium,69051,1.44,8.41,8211,570208
6296,2025-03-26,Summer Sale,Seasonal,Instagram,Central,Mobile,Returning,44193,1.86,10.32,4282,230215
4705,2025-03-26,Winter Sale,Seasonal,Instagram,South,Mobile,New,66946,2.59,22.25,3009,116178
2947,2025-03-27,Flash Sale,Promotional,YouTube,North,Mobile,Premium,42027,1.95,12.76,3294,168923
9314,2025-03-27,Flash Sale,Promotional,Google Search,East,Mobile,Returning,39175,5.2,51.99,754,14500
2908,2025-03-27,Diwali Bonanza,Festival,Email,West,Mobile,Returning,130968,7.14,3.65,35882,502549
6272,2025-03-27,Diwali Bonanza,Festival,Facebook,South,Mobile,New,116372,2.66,11.69,9955,374248
6142,2025-03-27,Flash Sale,Promotional,Google Search,South,Mobile,Premium,30167,4.89,23.28,1296,26503
2241,2025-03-27,Winter Sale,Seasonal,Instagram,Central,Mobile,New,64741,2.33,10.45,6195,265880
9446,2025-03-27,New Year Blast,Festival,Instagram,East,Mobile,New,145260,1.48,18.92,7678,518784
1195,2025-03-27,Festive Combo,Festival,Google Search,Central,Mobile,Premium,100437,5.23,42.9,2341,44761
1650,2025-03-27,Winter Sale,Seasonal,Instagram,East,Mobile,New,57200,1.9,23.99,2384,125474
2675,2025-03-27,Mega Clearance,Clearance,YouTube,West,Mobile,Premium,10261,1.72,6.46,1588,92326
6945,2025-03-27,New Year Blast,Festival,Facebook,Central,Desktop,Premium,105033,2.76,9.93,10577,383225
3246,2025-03-27,New Year Blast,Festival,Instagram,Central,Mobile,New,91790,2.27,26.79,3426,150925
350,2025-03-27,Mega Clearance,Clearance,YouTube,South,Desktop,Returning,14831,1.94,8.94,1659,85515
3685,2025-03-27,Diwali Bonanza,Festival,Facebook,West,Desktop,Loyal,109670,1.65,21.38,5130,310909
3870,2025-03-27,Winter Sale,Seasonal,Facebook,North,Mobile,Returning,49203,2.0,18.91,2602,130100
4822,2025-03-27,Mega Clearance,Clearance,Instagram,North,Desktop,New,29343,1.81,22.95,1279,70663
3447,2025-03-27,Mega Clearance,Clearance,Google Search,North,Desktop,Loyal,21801,6.99,37.24,585,8369
1609,2025-03-27,Summer Sale,Seasonal,Facebook,South,Mobile,Premium,36787,2.66,14.84,2479,93195
665,2025-03-27,New Year Blast,Festival,Facebook,Central,Mobile,New,66202,2.03,15.75,4203,207044
5616,2025-03-27,Back to School,Seasonal,Facebook,Central,Mobile,New,41194,1.65,22.29,1848,112000
7766,2025-03-27,Mega Clearance,Clearance,Instagram,West,Mobile,New,19000,1.92,13.78,1379,71823
8577,2025-03-27,Weekend Special,Promotional,Facebook,East,Mobile,New,33782,1.78,17.19,1965,110393
504,2025-03-27,Back to School,Seasonal,YouTube,East,Desktop,New,37400,1.56,7.57,4941,316731
1749,2025-03-27,Diwali Bonanza,Festival,Instagram,Central,Mobile,Loyal,123347,2.66,16.87,7312,274887
4000,2025-03-27,Weekend Special,Promotional,Email,East,Desktop,Loyal,37544,5.05,3.56,10546,208832
2291,2025-03-27,Summer Sale,Seasonal,Google Search,South,Mobile,New,42610,4.62,20.26,2103,45519
487,2025-03-27,Mega Clearance,Clearance,Instagram,South,Mobile,New,21900,2.03,19.01,1152,56749
8442,2025-03-27,Weekend Special,Promotional,Facebook,North,Mobile,New,45336,1.8,15.95,2842,157889
2981,2025-03-27,New Year Blast,Festival,Google Search,West,Mobile,New,79642,5.7,38.24,2083,36544
4095,2025-03-27,Festive Combo,Festival,Facebook,Central,Mobile,New,60316,1.9,19.75,3054,160737
5114,2025-03-27,Back to School,Seasonal,Facebook,Central,Mobile,Premium,47379,2.23,22.74,2084,93453
910,2025-03-28,Mega Clearance,Clearance,Email,West,Mobile,Loyal,16865,9.89,1.03,16374,165561
7909,2025-03-28,Mega Clearance,Clearance,Instagram,East,Mobile,New,20493,1.91,15.59,1314,68796
239,2025-03-28,New Year Blast,Festival,YouTube,South,Mobile,Premium,124303,1.0,12.74,9757,975700
5115,2025-03-28,Flash Sale,Promotional,Facebook,South,Desktop,New,26736,2.12,22.06,1212,57170
607,2025-03-28,Diwali Bonanza,Festival,Facebook,Central,Desktop,Premium,133886,1.59,16.04,8347,524969
8317,2025-03-28,Weekend Special,Promotional,Google Search,Central,Mobile,Premium,23138,5.3,51.02,454,8566
5161,2025-03-28,Festive Combo,Festival,Facebook,Central,Mobile,Returning,78456,1.91,17.43,4501,235654
9419,2025-03-28,Flash Sale,Promotional,YouTube,East,Mobile,New,21110,1.79,7.07,2986,166816
5180,2025-03-28,Summer Sale,Seasonal,Facebook,South,Mobile,Premium,36452,2.78,8.39,4345,156295
8853,2025-03-28,Weekend Special,Promotional,Google Search,West,Desktop,New,20757,4.6,34.06,609,13239
6959,2025-03-28,Winter Sale,Seasonal,Facebook,West,Desktop,New,68713,1.92,20.67,3324,173125
8546,2025-03-28,Flash Sale,Promotional,Google Search,North,Mobile,New,26015,4.82,47.97,542,11245
5231,2025-03-28,Festive Combo,Festival,Instagram,North,Mobile,New,148131,1.77,24.71,5995,338701
1928,2025-03-28,Summer Sale,Seasonal,Instagram,North,Mobile,Returning,59175,1.29,24.05,2460,190698
5239,2025-03-28,Mega Clearance,Clearance,Google Search,South,Desktop,Premium,15835,5.27,20.78,762,14459
7147,2025-03-28,New Year Blast,Festival,Email,Central,Desktop,Loyal,80933,6.79,4.39,18436,271517
5765,2025-03-28,Summer Sale,Seasonal,YouTube,North,Desktop,New,45649,1.8,11.56,3949,219389
3398,2025-03-28,Summer Sale,Seasonal,LinkedIn,North,Desktop,Returning,34812,2.95,120.64,289,9797
9976,2025-03-28,Flash Sale,Promotional,Facebook,Central,Mobile,Returning,35926,1.82,20.03,1794,98571
937,2025-03-28,Back to School,Seasonal,Google Search,North,Mobile,Returning,39673,6.85,37.08,1070,15620
7579,2025-03-28,Weekend Special,Promotional,Instagram,East,Desktop,New,35992,1.59,24.83,1450,91195
1950,2025-03-28,Winter Sale,Seasonal,YouTube,North,Desktop,New,66092,1.02,8.75,7553,740490
4025,2025-03-28,Winter Sale,Seasonal,YouTube,South,Mobile,New,60412,1.54,8.12,7440,483117
4032,2025-03-28,Mega Clearance,Clearance,Google Search,East,Desktop,New,11775,6.46,47.52,248,3839
2085,2025-03-28,Winter Sale,Seasonal,Google Search,North,Mobile,New,58310,5.23,49.5,1178,22524
7936,2025-03-29,Flash Sale,Promotional,Google Search,South,Mobile,New,29990,4.67,46.09,651,13940
136,2025-03-29,Mega Clearance,Clearance,Facebook,Central,Mobile,Returning,19486,2.11,24.43,798,37820
7773,2025-03-29,Diwali Bonanza,Festival,Facebook,Central,Mobile,New,88291,2.92,20.86,4233,144966
7014,2025-03-29,Flash Sale,Promotional,Google Search,East,Mobile,New,40146,6.27,39.04,1028,16396
4937,2025-03-29,Flash Sale,Promotional,Email,Central,Desktop,Returning,48794,5.26,1.28,38120,724715
9961,2025-03-29,Weekend Special,Promotional,Facebook,Central,Mobile,Premium,28898,2.33,23.26,1242,53305
7294,2025-03-29,Weekend Special,Promotional,LinkedIn,West,Mobile,Returning,21992,3.65,128.17,172,4712
2052,2025-03-29,Winter Sale,Seasonal,Email,South,Mobile,Loyal,68123,10.39,4.26,15991,153908
8213,2025-03-29,Flash Sale,Promotional,Google Search,South,Desktop,Premium,31082,6.15,20.97,1482,24098
183,2025-03-29,Diwali Bonanza,Festival,Google Search,Central,Desktop,New,144015,5.78,43.23,3331,57630
6600,2025-03-29,Back to School,Seasonal,Google Search,Central,Desktop,New,44898,4.78,55.96,802,16778
1583,2025-03-29,Back to School,Seasonal,Facebook,West,Desktop,New,32589,1.5,23.68,1376,91733
7602,2025-03-29,Black Friday,Promotional,Google Search,South,Mobile,New,46303,5.94,30.31,1528,25724
5204,2025-03-29,Winter Sale,Seasonal,YouTube,North,Desktop,Returning,60555,1.97,11.46,5284,268223
1238,2025-03-29,Festive Combo,Festival,Facebook,North,Mobile,Returning,105725,2.17,18.73,5645,260138
989,2025-03-29,Weekend Special,Promotional,Google Search,South,Mobile,New,27219,6.12,42.09,647,10572
5873,2025-03-29,Summer Sale,Seasonal,YouTube,South,Mobile,Loyal,60115,1.72,8.6,6990,406395
3860,2025-03-29,Mega Clearance,Clearance,Facebook,Central,Mobile,New,26450,1.76,15.8,1674,95114
3616,2025-03-29,Back to School,Seasonal,Facebook,South,Mobile,New,47023,2.61,8.01,5871,224943
4203,2025-03-29,Festive Combo,Festival,Google Search,East,Desktop,Premium,74632,6.94,49.0,1523,21945
5328,2025-03-29,New Year Blast,Festival,Google Search,East,Mobile,Returning,105257,6.51,33.15,3175,48771
8918,2025-03-29,Festive Combo,Festival,Google Search,South,Mobile,Returning,126287,5.04,38.45,3284,65159
5377,2025-03-29,Black Friday,Promotional,Email,South,Desktop,Loyal,42437,10.18,3.2,13262,130275
7361,2025-03-30,Back to School,Seasonal,Instagram,West,Desktop,Premium,44187,1.23,11.04,4002,325366
7004,2025-03-30,Mega Clearance,Clearance,LinkedIn,East,Desktop,Premium,16071,2.56,94.07,171,6680
6976,2025-03-30,Diwali Bonanza,Festival,Facebook,North,Mobile,Premium,74094,2.71,14.88,4979,183727
1369,2025-03-30,Black Friday,Promotional,Instagram,West,Desktop,Premium,44271,2.41,25.62,1728,71701
